market,arrival_date,price
Chennai (CC),2016-01-24,420
Bengaluru (CC),2016-01-24,412
Delhi (CC),2016-01-24,426
E.Godavari,2016-01-24,385
Hyderabad,2016-01-24,395
Ludhiana,2016-01-24,395
Midnapur (KOL),2016-01-24,
Mumbai (CC),2016-01-24,435
Muzaffurpur (CC),2016-01-24,
Chittoor,2016-01-24,413
Allahabad (CC),2016-01-25,428
Pune,2016-01-25,430
Ranchi (CC),2016-01-25,
Vijayawada,2016-01-25,388
Vizag,2016-01-25,400
W.Godavari,2016-01-25,388
Warangal,2016-01-25,403
Bhopal,2016-01-25,425
Varanasi (CC),2016-01-25,447
Indore (CC),2016-01-25,410
Jabalpur,2016-01-25,423
Kanpur (CC),2016-01-25,452
Kolkata (WB),2016-01-25,422
Luknow (CC),2016-01-25,452
Raipur,2016-01-25,430
Surat,2016-01-25,
Hospet,2016-01-25,382
Patna,2016-01-25,
Namakkal,2016-01-25,415
Mysuru,2016-01-25,423
Ahmedabad,2016-01-25,439
Ajmer,2016-01-25,421
Asansole,2016-01-25,
Barwala,2016-01-25,417
Bengaluru (CC),2016-01-25,412
Brahmapur (OD),2016-01-25,
Burdwan (CC),2016-01-25,
Chennai (CC),2016-01-25,420
Nagpur,2016-01-25,410
Delhi (CC),2016-01-25,440
E.Godavari,2016-01-25,388
Hyderabad,2016-01-25,400
Ludhiana,2016-01-25,411
Midnapur (KOL),2016-01-25,
Mumbai (CC),2016-01-25,435
Muzaffurpur (CC),2016-01-25,
Chittoor,2016-01-25,413
Ranchi (CC),2016-01-26,
Vijayawada,2016-01-26,400
W.Godavari,2016-01-26,400
Warangal,2016-01-26,408
Allahabad (CC),2016-01-26,424
Bhopal,2016-01-26,425
Hospet,2016-01-26,390
Kanpur (CC),2016-01-26,452
Jabalpur,2016-01-26,428
Pune,2016-01-26,445
Kolkata (WB),2016-01-26,423
Luknow (CC),2016-01-26,460
Raipur,2016-01-26,430
Surat,2016-01-26,
Varanasi (CC),2016-01-26,447
Indore (CC),2016-01-26,410
Patna,2016-01-26,
Vizag,2016-01-26,405
Namakkal,2016-01-26,415
Nagpur,2016-01-26,411
Ahmedabad,2016-01-26,445
Ajmer,2016-01-26,421
Asansole,2016-01-26,
Barwala,2016-01-26,428
Brahmapur (OD),2016-01-26,
Burdwan (CC),2016-01-26,
Chennai (CC),2016-01-26,425
Bengaluru (CC),2016-01-26,420
Delhi (CC),2016-01-26,450
Chittoor,2016-01-26,418
Muzaffurpur (CC),2016-01-26,
Mumbai (CC),2016-01-26,445
Midnapur (KOL),2016-01-26,
Mysuru,2016-01-26,423
Hyderabad,2016-01-26,405
E.Godavari,2016-01-26,400
Ludhiana,2016-01-26,422
Allahabad (CC),2016-01-27,428
Pune,2016-01-27,445
Ranchi (CC),2016-01-27,
Vijayawada,2016-01-27,405
Vizag,2016-01-27,410
W.Godavari,2016-01-27,405
Warangal,2016-01-27,413
Bhopal,2016-01-27,430
Patna,2016-01-27,
Indore (CC),2016-01-27,410
Jabalpur,2016-01-27,432
Kanpur (CC),2016-01-27,452
Kolkata (WB),2016-01-27,430
Luknow (CC),2016-01-27,460
Raipur,2016-01-27,445
Surat,2016-01-27,
Hospet,2016-01-27,393
Varanasi (CC),2016-01-27,447
Namakkal,2016-01-27,415
Mysuru,2016-01-27,423
Ahmedabad,2016-01-27,445
Ajmer,2016-01-27,413
Asansole,2016-01-27,
Barwala,2016-01-27,413
Bengaluru (CC),2016-01-27,423
Brahmapur (OD),2016-01-27,
Burdwan (CC),2016-01-27,
Chennai (CC),2016-01-27,425
Nagpur,2016-01-27,415
Delhi (CC),2016-01-27,450
E.Godavari,2016-01-27,405
Hyderabad,2016-01-27,410
Ludhiana,2016-01-27,423
Midnapur (KOL),2016-01-27,
Mumbai (CC),2016-01-27,445
Muzaffurpur (CC),2016-01-27,
Chittoor,2016-01-27,418
Pune,2016-01-28,450
Ranchi (CC),2016-01-28,
Vijayawada,2016-01-28,405
Vizag,2016-01-28,410
W.Godavari,2016-01-28,405
Warangal,2016-01-28,413
Allahabad (CC),2016-01-28,428
Bhopal,2016-01-28,435
Kanpur (CC),2016-01-28,452
Indore (CC),2016-01-28,415
Jabalpur,2016-01-28,432
Kolkata (WB),2016-01-28,435
Luknow (CC),2016-01-28,460
Raipur,2016-01-28,447
Surat,2016-01-28,
Patna,2016-01-28,
Hospet,2016-01-28,393
Varanasi (CC),2016-01-28,447
Namakkal,2016-01-28,415
Mysuru,2016-01-28,423
Nagpur,2016-01-28,415
Ahmedabad,2016-01-28,450
Ajmer,2016-01-28,403
Asansole,2016-01-28,
Barwala,2016-01-28,405
Brahmapur (OD),2016-01-28,
Burdwan (CC),2016-01-28,
Chennai (CC),2016-01-28,425
Bengaluru (CC),2016-01-28,423
Delhi (CC),2016-01-28,450
E.Godavari,2016-01-28,405
Hyderabad,2016-01-28,410
Ludhiana,2016-01-28,423
Midnapur (KOL),2016-01-28,
Mumbai (CC),2016-01-28,450
Muzaffurpur (CC),2016-01-28,
Chittoor,2016-01-28,418
Allahabad (CC),2016-01-29,424
Pune,2016-01-29,450
Ranchi (CC),2016-01-29,
Vijayawada,2016-01-29,405
Vizag,2016-01-29,410
W.Godavari,2016-01-29,405
Warangal,2016-01-29,413
Bhopal,2016-01-29,435
Patna,2016-01-29,
Indore (CC),2016-01-29,415
Jabalpur,2016-01-29,432
Kanpur (CC),2016-01-29,438
Kolkata (WB),2016-01-29,435
Luknow (CC),2016-01-29,460
Raipur,2016-01-29,440
Surat,2016-01-29,
Hospet,2016-01-29,393
Namakkal,2016-01-29,415
Varanasi (CC),2016-01-29,447
Mysuru,2016-01-29,423
Ahmedabad,2016-01-29,450
Ajmer,2016-01-29,395
Asansole,2016-01-29,
Barwala,2016-01-29,398
Bengaluru (CC),2016-01-29,423
Brahmapur (OD),2016-01-29,
Burdwan (CC),2016-01-29,
Chennai (CC),2016-01-29,425
Nagpur,2016-01-29,415
Delhi (CC),2016-01-29,430
E.Godavari,2016-01-29,405
Hyderabad,2016-01-29,410
Ludhiana,2016-01-29,408
Midnapur (KOL),2016-01-29,
Mumbai (CC),2016-01-29,450
Muzaffurpur (CC),2016-01-29,
Chittoor,2016-01-29,418
Ranchi (CC),2016-01-30,
Vijayawada,2016-01-30,405
Vizag,2016-01-30,410
W.Godavari,2016-01-30,405
Warangal,2016-01-30,398
Allahabad (CC),2016-01-30,424
Bhopal,2016-01-30,425
Hospet,2016-01-30,393
Kolkata (WB),2016-01-30,435
Jabalpur,2016-01-30,417
Kanpur (CC),2016-01-30,438
Luknow (CC),2016-01-30,460
Raipur,2016-01-30,430
Surat,2016-01-30,
Varanasi (CC),2016-01-30,447
Pune,2016-01-30,440
Indore (CC),2016-01-30,410
Patna,2016-01-30,
Namakkal,2016-01-30,415
Nagpur,2016-01-30,403
Ajmer,2016-01-30,395
Asansole,2016-01-30,
Barwala,2016-01-30,398
Bengaluru (CC),2016-01-30,423
Brahmapur (OD),2016-01-30,
Burdwan (CC),2016-01-30,
Chennai (CC),2016-01-30,425
Chittoor,2016-01-30,418
Ahmedabad,2016-01-30,425
E.Godavari,2016-01-30,405
Hyderabad,2016-01-30,395
Ludhiana,2016-01-30,398
Midnapur (KOL),2016-01-30,
Mumbai (CC),2016-01-30,435
Muzaffurpur (CC),2016-01-30,
Mysuru,2016-01-30,423
Delhi (CC),2016-01-30,430
Pune,2016-01-31,430
Ranchi (CC),2016-01-31,
Vijayawada,2016-01-31,405
Vizag,2016-01-31,410
W.Godavari,2016-01-31,405
Warangal,2016-01-31,388
Allahabad (CC),2016-01-31,414
Hospet,2016-01-31,380
Kolkata (WB),2016-01-31,435
Jabalpur,2016-01-31,410
Kanpur (CC),2016-01-31,424
Luknow (CC),2016-01-31,457
Raipur,2016-01-31,418
Surat,2016-01-31,
Varanasi (CC),2016-01-31,440
Patna,2016-01-31,
Indore (CC),2016-01-31,410
Namakkal,2016-01-31,415
Bhopal,2016-01-31,405
Mysuru,2016-01-31,423
Nagpur,2016-01-31,392
Ajmer,2016-01-31,390
Asansole,2016-01-31,
Barwala,2016-01-31,388
Bengaluru (CC),2016-01-31,420
Brahmapur (OD),2016-01-31,
Burdwan (CC),2016-01-31,
Chennai (CC),2016-01-31,425
Ahmedabad,2016-01-31,415
Delhi (CC),2016-01-31,418
E.Godavari,2016-01-31,405
Hyderabad,2016-01-31,385
Ludhiana,2016-01-31,398
Midnapur (KOL),2016-01-31,
Mumbai (CC),2016-01-31,435
Chittoor,2016-01-31,418
Muzaffurpur (CC),2016-01-31,
Ajmer,2016-02-01,401
Pune,2016-02-01,444
Ranchi (CC),2016-02-01,
Vijayawada,2016-02-01,407
Vizag,2016-02-01,415
W.Godavari,2016-02-01,407
Warangal,2016-02-01,408
Allahabad (CC),2016-02-01,428
Jabalpur,2016-02-01,419
Indore (CC),2016-02-01,408
Kanpur (CC),2016-02-01,452
Kolkata (WB),2016-02-01,445
Luknow (CC),2016-02-01,457
Raipur,2016-02-01,425
Patna,2016-02-01,
Bhopal,2016-02-01,430
Namakkal,2016-02-01,402
Hospet,2016-02-01,380
Mysuru,2016-02-01,422
Nagpur,2016-02-01,405
Varanasi (CC),2016-02-01,450
Asansole,2016-02-01,
Barwala,2016-02-01,409
Bengaluru (CC),2016-02-01,422
Brahmapur (OD),2016-02-01,
Burdwan (CC),2016-02-01,
Chennai (CC),2016-02-01,428
Surat,2016-02-01,
Delhi (CC),2016-02-01,425
Ahmedabad,2016-02-01,444
E.Godavari,2016-02-01,407
Hyderabad,2016-02-01,405
Ludhiana,2016-02-01,405
Midnapur (KOL),2016-02-01,
Mumbai (CC),2016-02-01,449
Chittoor,2016-02-01,421
Muzaffurpur (CC),2016-02-01,
Mumbai (CC),2016-02-02,415
Midnapur (KOL),2016-02-02,
Ludhiana,2016-02-02,373
Hyderabad,2016-02-02,375
E.Godavari,2016-02-02,383
Delhi (CC),2016-02-02,395
Brahmapur (OD),2016-02-02,
Chennai (CC),2016-02-02,410
Burdwan (CC),2016-02-02,
Muzaffurpur (CC),2016-02-02,
Bengaluru (CC),2016-02-02,390
Barwala,2016-02-02,370
Asansole,2016-02-02,
Ajmer,2016-02-02,370
Ahmedabad,2016-02-02,405
Chittoor,2016-02-02,403
Mysuru,2016-02-02,395
Ranchi (CC),2016-02-02,
Namakkal,2016-02-02,400
Varanasi (CC),2016-02-02,435
Surat,2016-02-02,
Raipur,2016-02-02,410
Luknow (CC),2016-02-02,457
Kolkata (WB),2016-02-02,422
Kanpur (CC),2016-02-02,420
Jabalpur,2016-02-02,393
Nagpur,2016-02-02,375
Indore (CC),2016-02-02,390
Bhopal,2016-02-02,395
Warangal,2016-02-02,378
W.Godavari,2016-02-02,383
Vizag,2016-02-02,398
Vijayawada,2016-02-02,383
Pune,2016-02-02,415
Patna,2016-02-02,
Hospet,2016-02-02,360
Allahabad (CC),2016-02-02,410
Warangal,2016-02-03,293
Ajmer,2016-02-03,270
Pune,2016-02-03,320
Ranchi (CC),2016-02-03,
Vijayawada,2016-02-03,295
Vizag,2016-02-03,305
W.Godavari,2016-02-03,295
Allahabad (CC),2016-02-03,314
Patna,2016-02-03,
Bhopal,2016-02-03,310
Indore (CC),2016-02-03,315
Jabalpur,2016-02-03,295
Kanpur (CC),2016-02-03,333
Kolkata (WB),2016-02-03,335
Luknow (CC),2016-02-03,350
Raipur,2016-02-03,310
Hospet,2016-02-03,285
Ahmedabad,2016-02-03,320
Namakkal,2016-02-03,320
Mysuru,2016-02-03,330
Asansole,2016-02-03,
Barwala,2016-02-03,290
Bengaluru (CC),2016-02-03,320
Brahmapur (OD),2016-02-03,
Burdwan (CC),2016-02-03,
Chennai (CC),2016-02-03,335
Nagpur,2016-02-03,288
Chittoor,2016-02-03,328
E.Godavari,2016-02-03,295
Hyderabad,2016-02-03,290
Ludhiana,2016-02-03,283
Midnapur (KOL),2016-02-03,
Mumbai (CC),2016-02-03,325
Muzaffurpur (CC),2016-02-03,
Delhi (CC),2016-02-03,300
Surat,2016-02-03,
Varanasi (CC),2016-02-03,337
Patna,2016-02-04,
Muzaffurpur (CC),2016-02-04,
Mumbai (CC),2016-02-04,350
Midnapur (KOL),2016-02-04,
Ludhiana,2016-02-04,293
Hyderabad,2016-02-04,320
E.Godavari,2016-02-04,318
Mysuru,2016-02-04,355
Chittoor,2016-02-04,348
Burdwan (CC),2016-02-04,
Brahmapur (OD),2016-02-04,
Bengaluru (CC),2016-02-04,355
Barwala,2016-02-04,307
Asansole,2016-02-04,
Ajmer,2016-02-04,291
Chennai (CC),2016-02-04,355
Ahmedabad,2016-02-04,335
Nagpur,2016-02-04,305
Pune,2016-02-04,345
Raipur,2016-02-04,330
Luknow (CC),2016-02-04,350
Kolkata (WB),2016-02-04,358
Kanpur (CC),2016-02-04,348
Jabalpur,2016-02-04,323
Indore (CC),2016-02-04,315
Namakkal,2016-02-04,350
Hospet,2016-02-04,320
Allahabad (CC),2016-02-04,328
Warangal,2016-02-04,323
W.Godavari,2016-02-04,318
Vizag,2016-02-04,326
Vijayawada,2016-02-04,318
Ranchi (CC),2016-02-04,
Bhopal,2016-02-04,325
Varanasi (CC),2016-02-04,350
Delhi (CC),2016-02-04,306
Surat,2016-02-04,
Raipur,2016-02-05,330
Pune,2016-02-05,325
Ranchi (CC),2016-02-05,
Vijayawada,2016-02-05,290
Vizag,2016-02-05,295
W.Godavari,2016-02-05,290
Warangal,2016-02-05,307
Allahabad (CC),2016-02-05,328
Bhopal,2016-02-05,310
Hospet,2016-02-05,297
Indore (CC),2016-02-05,300
Jabalpur,2016-02-05,320
Kanpur (CC),2016-02-05,333
Kolkata (WB),2016-02-05,315
Luknow (CC),2016-02-05,333
Patna,2016-02-05,
Namakkal,2016-02-05,325
Nagpur,2016-02-05,307
Mysuru,2016-02-05,345
Asansole,2016-02-05,
Barwala,2016-02-05,297
Bengaluru (CC),2016-02-05,330
Brahmapur (OD),2016-02-05,
Burdwan (CC),2016-02-05,
Chennai (CC),2016-02-05,330
Ajmer,2016-02-05,303
Chittoor,2016-02-05,323
E.Godavari,2016-02-05,290
Hyderabad,2016-02-05,304
Ludhiana,2016-02-05,281
Midnapur (KOL),2016-02-05,
Mumbai (CC),2016-02-05,331
Muzaffurpur (CC),2016-02-05,
Delhi (CC),2016-02-05,297
Surat,2016-02-05,
Ahmedabad,2016-02-05,336
Varanasi (CC),2016-02-05,333
Mysuru,2016-02-06,405
Muzaffurpur (CC),2016-02-06,
Mumbai (CC),2016-02-06,385
Midnapur (KOL),2016-02-06,
Ludhiana,2016-02-06,338
Ajmer,2016-02-06,335
Asansole,2016-02-06,
Namakkal,2016-02-06,390
E.Godavari,2016-02-06,350
Delhi (CC),2016-02-06,354
Chittoor,2016-02-06,413
Chennai (CC),2016-02-06,420
Burdwan (CC),2016-02-06,
Brahmapur (OD),2016-02-06,
Bengaluru (CC),2016-02-06,395
Nagpur,2016-02-06,360
Hyderabad,2016-02-06,350
Patna,2016-02-06,
Pune,2016-02-06,385
Varanasi (CC),2016-02-06,390
Surat,2016-02-06,
Raipur,2016-02-06,371
Luknow (CC),2016-02-06,380
Kolkata (WB),2016-02-06,385
Kanpur (CC),2016-02-06,371
Jabalpur,2016-02-06,366
Barwala,2016-02-06,348
Indore (CC),2016-02-06,345
Bhopal,2016-02-06,365
Allahabad (CC),2016-02-06,371
Warangal,2016-02-06,353
W.Godavari,2016-02-06,350
Vizag,2016-02-06,360
Vijayawada,2016-02-06,350
Ranchi (CC),2016-02-06,
Hospet,2016-02-06,360
Ahmedabad,2016-02-06,378
Asansole,2016-02-07,
Brahmapur (OD),2016-02-07,
Jabalpur,2016-02-07,429
Patna,2016-02-07,
Vijayawada,2016-02-07,411
Ranchi (CC),2016-02-07,
Pune,2016-02-07,467
Namakkal,2016-02-07,435
Nagpur,2016-02-07,421
Mysuru,2016-02-07,456
Muzaffurpur (CC),2016-02-07,
Vizag,2016-02-07,416
Bengaluru (CC),2016-02-07,450
Midnapur (KOL),2016-02-07,
Ludhiana,2016-02-07,383
Hyderabad,2016-02-07,414
E.Godavari,2016-02-07,411
Delhi (CC),2016-02-07,398
Chittoor,2016-02-07,453
Chennai (CC),2016-02-07,460
Mumbai (CC),2016-02-07,464
Burdwan (CC),2016-02-07,
Barwala,2016-02-07,398
Warangal,2016-02-07,416
Ajmer,2016-02-07,397
Ahmedabad,2016-02-07,452
Varanasi (CC),2016-02-07,433
W.Godavari,2016-02-07,411
Raipur,2016-02-07,422
Luknow (CC),2016-02-07,440
Surat,2016-02-07,
Kanpur (CC),2016-02-07,419
Indore (CC),2016-02-07,410
Hospet,2016-02-07,415
Bhopal,2016-02-07,430
Allahabad (CC),2016-02-07,423
Kolkata (WB),2016-02-07,445
Namakkal,2016-02-08,435
Pune,2016-02-08,435
Ranchi (CC),2016-02-08,
Vijayawada,2016-02-08,398
Vizag,2016-02-08,406
W.Godavari,2016-02-08,398
Patna,2016-02-08,
Mumbai (CC),2016-02-08,443
Midnapur (KOL),2016-02-08,
E.Godavari,2016-02-08,398
Hyderabad,2016-02-08,396
Ludhiana,2016-02-08,363
Nagpur,2016-02-08,385
Mysuru,2016-02-08,446
Muzaffurpur (CC),2016-02-08,
Warangal,2016-02-08,395
Allahabad (CC),2016-02-08,405
Ahmedabad,2016-02-08,450
Hospet,2016-02-08,395
Delhi (CC),2016-02-08,380
Ajmer,2016-02-08,377
Asansole,2016-02-08,
Barwala,2016-02-08,380
Bengaluru (CC),2016-02-08,430
Brahmapur (OD),2016-02-08,
Burdwan (CC),2016-02-08,
Bhopal,2016-02-08,410
Chennai (CC),2016-02-08,460
Surat,2016-02-08,
Raipur,2016-02-08,390
Luknow (CC),2016-02-08,430
Kolkata (WB),2016-02-08,433
Kanpur (CC),2016-02-08,409
Jabalpur,2016-02-08,405
Indore (CC),2016-02-08,400
Varanasi (CC),2016-02-08,417
Chittoor,2016-02-08,453
Asansole,2016-02-09,
Ajmer,2016-02-09,330
Nagpur,2016-02-09,320
Mysuru,2016-02-09,335
Muzaffurpur (CC),2016-02-09,
Mumbai (CC),2016-02-09,355
Midnapur (KOL),2016-02-09,
Ludhiana,2016-02-09,331
Namakkal,2016-02-09,340
E.Godavari,2016-02-09,325
Chittoor,2016-02-09,353
Chennai (CC),2016-02-09,360
Burdwan (CC),2016-02-09,
Brahmapur (OD),2016-02-09,
Bengaluru (CC),2016-02-09,335
Barwala,2016-02-09,341
Delhi (CC),2016-02-09,346
Patna,2016-02-09,
Pune,2016-02-09,332
Ranchi (CC),2016-02-09,
Varanasi (CC),2016-02-09,370
Surat,2016-02-09,
Raipur,2016-02-09,333
Luknow (CC),2016-02-09,390
Kolkata (WB),2016-02-09,355
Kanpur (CC),2016-02-09,367
Jabalpur,2016-02-09,337
Indore (CC),2016-02-09,338
Hospet,2016-02-09,300
Bhopal,2016-02-09,335
Allahabad (CC),2016-02-09,343
Warangal,2016-02-09,320
W.Godavari,2016-02-09,325
Vizag,2016-02-09,332
Vijayawada,2016-02-09,325
Ahmedabad,2016-02-09,344
Hyderabad,2016-02-09,318
Surat,2016-02-10,
Luknow (CC),2016-02-10,390
Chittoor,2016-02-10,358
Hospet,2016-02-10,320
Indore (CC),2016-02-10,335
Jabalpur,2016-02-10,348
Kanpur (CC),2016-02-10,381
Kolkata (WB),2016-02-10,402
Brahmapur (OD),2016-02-10,
Raipur,2016-02-10,350
Ahmedabad,2016-02-10,385
Varanasi (CC),2016-02-10,380
Ajmer,2016-02-10,337
Asansole,2016-02-10,
Barwala,2016-02-10,352
Chennai (CC),2016-02-10,365
Burdwan (CC),2016-02-10,
Delhi (CC),2016-02-10,350
E.Godavari,2016-02-10,363
Bengaluru (CC),2016-02-10,355
Ludhiana,2016-02-10,338
Hyderabad,2016-02-10,345
Vijayawada,2016-02-10,363
Ranchi (CC),2016-02-10,
Pune,2016-02-10,385
Patna,2016-02-10,
Nagpur,2016-02-10,336
Mysuru,2016-02-10,358
Muzaffurpur (CC),2016-02-10,
Mumbai (CC),2016-02-10,390
Namakkal,2016-02-10,350
Bhopal,2016-02-10,350
Vizag,2016-02-10,372
Midnapur (KOL),2016-02-10,
W.Godavari,2016-02-10,363
Warangal,2016-02-10,346
Allahabad (CC),2016-02-10,357
W.Godavari,2016-02-11,395
Warangal,2016-02-11,394
Allahabad (CC),2016-02-11,421
Bhopal,2016-02-11,420
Hospet,2016-02-11,380
Luknow (CC),2016-02-11,433
Jabalpur,2016-02-11,415
Delhi (CC),2016-02-11,412
Kanpur (CC),2016-02-11,428
Vizag,2016-02-11,393
Surat,2016-02-11,
Raipur,2016-02-11,418
Indore (CC),2016-02-11,410
Vijayawada,2016-02-11,395
Mysuru,2016-02-11,414
Pune,2016-02-11,435
Chittoor,2016-02-11,410
Chennai (CC),2016-02-11,417
Burdwan (CC),2016-02-11,
Brahmapur (OD),2016-02-11,
Bengaluru (CC),2016-02-11,415
Barwala,2016-02-11,403
Asansole,2016-02-11,
Ajmer,2016-02-11,395
Ranchi (CC),2016-02-11,
Ahmedabad,2016-02-11,432
Hyderabad,2016-02-11,391
Ludhiana,2016-02-11,390
Midnapur (KOL),2016-02-11,
Mumbai (CC),2016-02-11,437
Muzaffurpur (CC),2016-02-11,
Nagpur,2016-02-11,402
Namakkal,2016-02-11,402
Patna,2016-02-11,
Varanasi (CC),2016-02-11,440
Kolkata (WB),2016-02-11,417
E.Godavari,2016-02-11,395
Vizag,2016-02-12,363
Jabalpur,2016-02-12,382
Indore (CC),2016-02-12,390
Hospet,2016-02-12,360
Bhopal,2016-02-12,385
Allahabad (CC),2016-02-12,414
Warangal,2016-02-12,370
W.Godavari,2016-02-12,365
Vijayawada,2016-02-12,365
Ranchi (CC),2016-02-12,
Pune,2016-02-12,410
Patna,2016-02-12,
Namakkal,2016-02-12,390
Nagpur,2016-02-12,368
Mysuru,2016-02-12,398
Muzaffurpur (CC),2016-02-12,
Mumbai (CC),2016-02-12,410
Midnapur (KOL),2016-02-12,
Ludhiana,2016-02-12,364
Hyderabad,2016-02-12,365
Delhi (CC),2016-02-12,390
Chittoor,2016-02-12,395
Chennai (CC),2016-02-12,402
Burdwan (CC),2016-02-12,
Brahmapur (OD),2016-02-12,
Bengaluru (CC),2016-02-12,395
Barwala,2016-02-12,376
Asansole,2016-02-12,
Ajmer,2016-02-12,372
Ahmedabad,2016-02-12,404
Kanpur (CC),2016-02-12,409
Kolkata (WB),2016-02-12,398
E.Godavari,2016-02-12,365
Raipur,2016-02-12,377
Surat,2016-02-12,
Varanasi (CC),2016-02-12,423
Luknow (CC),2016-02-12,420
Surat,2016-02-13,
Varanasi (CC),2016-02-13,400
Ajmer,2016-02-13,348
Asansole,2016-02-13,
Barwala,2016-02-13,356
Bengaluru (CC),2016-02-13,375
Brahmapur (OD),2016-02-13,
Burdwan (CC),2016-02-13,
Chennai (CC),2016-02-13,385
Muzaffurpur (CC),2016-02-13,
Mumbai (CC),2016-02-13,405
Midnapur (KOL),2016-02-13,
Ludhiana,2016-02-13,350
Hyderabad,2016-02-13,365
E.Godavari,2016-02-13,360
Mysuru,2016-02-13,377
Raipur,2016-02-13,377
Luknow (CC),2016-02-13,400
Kolkata (WB),2016-02-13,396
Namakkal,2016-02-13,372
Patna,2016-02-13,
Pune,2016-02-13,395
Ranchi (CC),2016-02-13,
Vijayawada,2016-02-13,360
Ahmedabad,2016-02-13,395
Vizag,2016-02-13,375
Delhi (CC),2016-02-13,370
W.Godavari,2016-02-13,360
Nagpur,2016-02-13,355
Allahabad (CC),2016-02-13,367
Bhopal,2016-02-13,375
Hospet,2016-02-13,340
Indore (CC),2016-02-13,370
Jabalpur,2016-02-13,367
Kanpur (CC),2016-02-13,395
Warangal,2016-02-13,368
Chittoor,2016-02-13,378
Ahmedabad,2016-02-14,395
Burdwan (CC),2016-02-14,
Brahmapur (OD),2016-02-14,
Bengaluru (CC),2016-02-14,375
Barwala,2016-02-14,350
Asansole,2016-02-14,
Ajmer,2016-02-14,342
Delhi (CC),2016-02-14,370
Chennai (CC),2016-02-14,385
Chittoor,2016-02-14,378
Hyderabad,2016-02-14,365
E.Godavari,2016-02-14,360
Varanasi (CC),2016-02-14,393
Raipur,2016-02-14,370
Luknow (CC),2016-02-14,400
Kolkata (WB),2016-02-14,392
Kanpur (CC),2016-02-14,386
Jabalpur,2016-02-14,365
Indore (CC),2016-02-14,370
Hospet,2016-02-14,340
Bhopal,2016-02-14,365
Allahabad (CC),2016-02-14,362
Warangal,2016-02-14,368
W.Godavari,2016-02-14,360
Surat,2016-02-14,
Vijayawada,2016-02-14,360
Ranchi (CC),2016-02-14,
Pune,2016-02-14,395
Patna,2016-02-14,
Namakkal,2016-02-14,372
Nagpur,2016-02-14,352
Mysuru,2016-02-14,377
Muzaffurpur (CC),2016-02-14,
Mumbai (CC),2016-02-14,405
Midnapur (KOL),2016-02-14,
Ludhiana,2016-02-14,343
Vizag,2016-02-14,375
Midnapur (KOL),2016-02-15,
Mumbai (CC),2016-02-15,405
Muzaffurpur (CC),2016-02-15,
Pune,2016-02-15,395
Nagpur,2016-02-15,350
Namakkal,2016-02-15,372
Patna,2016-02-15,
Ludhiana,2016-02-15,343
Mysuru,2016-02-15,377
Hyderabad,2016-02-15,365
Brahmapur (OD),2016-02-15,
Delhi (CC),2016-02-15,370
Chittoor,2016-02-15,378
Chennai (CC),2016-02-15,385
Burdwan (CC),2016-02-15,
Bengaluru (CC),2016-02-15,375
Barwala,2016-02-15,343
Asansole,2016-02-15,
Ajmer,2016-02-15,332
Ahmedabad,2016-02-15,395
Ranchi (CC),2016-02-15,
E.Godavari,2016-02-15,360
Vijayawada,2016-02-15,360
Vizag,2016-02-15,375
W.Godavari,2016-02-15,360
Varanasi (CC),2016-02-15,387
Surat,2016-02-15,
Raipur,2016-02-15,363
Kolkata (WB),2016-02-15,390
Kanpur (CC),2016-02-15,381
Luknow (CC),2016-02-15,393
Indore (CC),2016-02-15,370
Hospet,2016-02-15,340
Bhopal,2016-02-15,365
Allahabad (CC),2016-02-15,357
Warangal,2016-02-15,368
Jabalpur,2016-02-15,362
Warangal,2016-02-16,358
Pune,2016-02-16,385
Ranchi (CC),2016-02-16,
Vijayawada,2016-02-16,347
Vizag,2016-02-16,360
W.Godavari,2016-02-16,347
Allahabad (CC),2016-02-16,357
Luknow (CC),2016-02-16,393
Hospet,2016-02-16,338
Indore (CC),2016-02-16,375
Jabalpur,2016-02-16,357
Kanpur (CC),2016-02-16,371
Kolkata (WB),2016-02-16,378
Patna,2016-02-16,
Raipur,2016-02-16,355
Bhopal,2016-02-16,360
Namakkal,2016-02-16,372
Hyderabad,2016-02-16,355
Mysuru,2016-02-16,377
Ahmedabad,2016-02-16,395
Ajmer,2016-02-16,332
Asansole,2016-02-16,
Barwala,2016-02-16,335
Bengaluru (CC),2016-02-16,370
Brahmapur (OD),2016-02-16,
Burdwan (CC),2016-02-16,
Nagpur,2016-02-16,345
Chennai (CC),2016-02-16,385
Delhi (CC),2016-02-16,355
E.Godavari,2016-02-16,347
Varanasi (CC),2016-02-16,387
Ludhiana,2016-02-16,338
Midnapur (KOL),2016-02-16,
Mumbai (CC),2016-02-16,395
Muzaffurpur (CC),2016-02-16,
Chittoor,2016-02-16,378
Surat,2016-02-16,
Namakkal,2016-02-17,372
Delhi (CC),2016-02-17,355
Vijayawada,2016-02-17,340
Vizag,2016-02-17,353
W.Godavari,2016-02-17,340
Warangal,2016-02-17,348
Allahabad (CC),2016-02-17,357
Bhopal,2016-02-17,355
Ranchi (CC),2016-02-17,
Hospet,2016-02-17,338
Jabalpur,2016-02-17,350
Kanpur (CC),2016-02-17,371
Kolkata (WB),2016-02-17,378
Luknow (CC),2016-02-17,390
Raipur,2016-02-17,350
Surat,2016-02-17,
Indore (CC),2016-02-17,370
